country,market_segment,adults,children,babies,customer_id
SGP,Online TA,1,0,0,247fcb11612955632b29e187346ddfb0cc9a08f8f28e73edbbfb48336665d45d
URY,Online TA,2,1,0,b689866dcf9a1c853c848dbf8cd74517b3257a34c69627212f9cb1e746ba2dc0
MEX,Direct,2,0,0,d9a6aa5486e79f229115649f02e7f9a50914912719de3f55523a59ecd6e51b10
CRI,Online TA,1,0,0,b20f025c846905ac92147e8f089ca4c5bcd3766c95a220d12002d287b991d13d
FIN,Offline TA/TO,2,1,0,1095c0f14e87d3023073545c6a718f04602c2aac81754b97b1a5646891fff0ab
ARM,Online TA,2,0,0,e6b1a4471f5f369c7b2f17fc80efbad00813e3b905385b2be10a33c0829148e3
ECU,Online TA,2,1,0,5e610a747537ebe6c9f4705b780fef814f9a23fe5e2f0f709ea87f2159f05a3d
TUN,Online TA,2,2,0,5f247d89e50eff0c3d913b992fe95e78ed0a1fd7f20cc4b967badd837a6f9ace
AZE,Online TA,3,0,0,a9ba9bbf5292f626c40d03f146d9340e45d47afb04577751e29cff44b5c334f2
ABW,Online TA,2,0,0,4533722674cdde01339ccd8ed057e101e6896858f357141177143edf8e58c366
ITA,Groups,0,0,0,c94fc87c22249157bc63386fbbb0d20618f09847154638eedfa39d12c365c379
BRA,Corporate,3,0,0,275c6f06446d17cff285f258c039278fb7ce72e971865440ee7694168ad8a940
DZA,Corporate,1,0,0,57ffccf4bcca541a9325ccd8ca233901c56d053c204a09f9399ee9188f3e5a95
AUT,Direct,2,2,0,51fd1a0b57fe51f0276c56830d7f805cbbcef714a7004a9bfc62210326bf554b
AGO,Direct,2,1,0,7db64e8f160eda4f233e3530f2fecbc6fb60392acef778791cfbcec1a17bb356
BFA,Online TA,2,0,0,08d0d19767c149a655ac4a25cf96ceeae865243514ca528e1e7fbf0a1266244f
DNK,Direct,3,0,0,9eb35307114240b377f4c98939cc157023d819e626ac3b061c42a22bd47f392d
NLD,Online TA,2,0,1,853e416f2c90a2c62727eb7b6adb4c1da1a733844161e6421145ee65ee3c8d5b
ATA,Online TA,1,0,0,f91959155e7822cf24662de4e87597c1bbfd6ed218e4a717590996941ed1f68e
ARG,Corporate,2,0,0,5778608e88dcc75b6b9d975e50fdfdf61a1a96972bf224f1b5cb0655f6ab0eb3
AZE,Online TA,2,2,0,e94a520ecf678f3dd7102c066966118c2018245dd0e4e8d64c4fe2f0288c8a9d
SVN,Aviation,1,0,0,a79f5fdea044a1aa575cb7b50af8bbd85a187574758881aaff6c5bac2fa7c2e1
LVA,Groups,1,0,0,a341fbc121d208d798ca4d5172999431390cb9b6392debe63d5d4cba0e997720
MDV,Groups,1,0,0,b2531f94466f3a4dfb536dce43b726c24c94650ac49c79d64041fdee9d6e20d8
CRI,Online TA,3,0,0,9a1b663803561ea4686a696cc66af0dc0b0eac9be56a8ba0ea71885233c9322b
SGP,Online TA,3,0,0,844c4cec02b58f8e93c6aca9eebc8983c80f2a2aac6c1ddb6e5d07ef86194abc
ARE,Direct,2,0,0,7d947d59deae8a105a01fcf6dae1bf8ebdfdf0ee20af6fd9faa70c40a1b649c3
AGO,Direct,1,2,0,2e5194f11ae155b9a80c0e7c73ef7e562181b569c6f02cd1df158858d74de9e3
DNK,Complementary,2,0,0,42c5a58b8dd4c5d8a391e921068cd8704c5c4ee18d0c9d0ecf71861b5777674b
NOR,Groups,2,0,0,72179769ea5180159c7351d840d1abc1119203f16d7410880fe4338efbacc23c
AGO,Corporate,2,0,0,41681937e614f5bfdcd358adb4478f40f384c692a34c4ece730badf836494149
NLD,Online TA,1,0,1,8f7e5d85633de236bd6a2401abf19d319965476a4b319e1e78576ce5508f3b7c
URY,Online TA,3,0,0,0d2a952c0e33d23d414c68c5687af686abc1a9d29b4a01eb3f51af97f2c662df
GRC,Direct,1,0,0,18f66a2e76aa5058aa6a35c9b35e82b7714689ef605ddb6d74564c27fe0d3c08
ITA,Aviation,1,0,0,39afe11fb12370303eb999b176954f365a7a7b9e6945faab415f587be85ff854
CHN,Direct,3,1,0,05497ea3af1e25ab77cfc341483c9a4f584d91b4450f659783183616dff5422d
PRT,Complementary,2,2,1,16f64e094e052d056bc6204cfa8b5f38e2f92e26c612274b6197b6caa0817d6b
CHN,Online TA,3,0,0,94164fcfd125e73d793fabfe002a1ee08109f04a0b0818071d76a56dfb777e77
BRA,Groups,2,1,0,f78600cd2a07f30eee968e8dd2980fe049116745c33117a59de71df4ba823f58
LBN,Online TA,2,0,0,c3e15cb3814caeb152ffd085f07bd7b7ccab31bf8f95ded2fb981a8e0c982ecb
SAU,Offline TA/TO,1,0,0,5cbfe3be8716fdd12f5c1eac65a46312d112fd0f3e0ca81d9e330c49d4a9cde6
LKA,Online TA,2,0,0,80b3c737cfbe75f777e4be8f805708d9366c0636cc1e5e1d09fe63512b82599d
FRA,Direct,0,3,0,cbcacde42ea9d4ab09e8fe36c2f28a350acdb18544ba8eb64d1ca1e5b1087fa9
MCO,Online TA,2,0,0,d6af80f2ad35212c0fb956644fb0ea84c2a1a4501a3ffcb20f021a495675bb3d
NLD,Direct,2,3,0,3312673dbed603ee3cf9fbed81962da3e946591f2b7cbeaab24b06c72e129b45
THA,Online TA,2,1,0,f42dbce314e0eb521609fc6cde69f2c8a0e092acd192258f3ac38e8e31d4a5d7
CYP,Groups,1,0,0,3a2ac21d22053f3eab4820ab930e7d8b9fdb421a6fbd3ddca7bdeb0402aa248f
PER,Online TA,1,0,0,12cfec3f73d463553202c59d21be77a9efdbe61c68b29e21fb4f93aaf57f53ed
CHE,Direct,3,2,0,592f88a242a8bc6b106218f69c1e2043c0d6b4860c2d8b59f3f8affef2c23005
GRC,Corporate,2,0,0,63d39e381b2b256f5b782719df448bad78f1ec3972614872edfbd3aa7402f10c
QAT,Offline TA/TO,1,0,0,feb6054650420bf84f78d5e22eb76d7323db38519408b9517ab5c0b2d610008f
GRC,Online TA,2,1,0,ee2402f6b90f54e37bb192421ae4830be4f710011a633d8ce5c556b22efb41c1
RUS,Online TA,0,0,0,68d48c625cf19c0299d2df3fa9ebe8a7ed55e64ee8a2950f1c9c5b2c555fc1db
LUX,Online TA,0,2,0,bb7c65e4ed831841516df316dceed77571fd01cd0b1980b348aa46ff392d9750
ALB,Groups,1,0,0,9ddf25ec5ec43628c2aba365a41037e138be0f8e48431a00723d24fade76295c
SVN,Offline TA/TO,2,0,0,138183f18f7dbe8e64d31886ec3ab12a59af522c196367923911e8fb0ec01f9b
DOM,Direct,2,0,0,90c3a5e8e860f45c99d0d946c2e21a8646c848b497b1a936e6384e4e56fbceed
PAN,Online TA,2,0,0,9bc9d9f7ee39976bf58c818cbb8e19905dd661d5276c8d773ea27c048a212194
MAR,Offline TA/TO,2,0,0,a7a69de28f7061341a65ccc7bc8cba4690b6e233a4014e19d5935675c80a6c50
NAM,Online TA,2,0,0,dc53f2506027212be046f5d79cc72beaee070d334981a6f62f1f69736ecb4c55
TUN,Online TA,2,1,0,93dbd2b99e93f5e417452d5656a8fb90d43c2645a29529c1116febb38312ece4
IND,Online TA,3,0,0,4afa4c88f86234f41580511b3e2c9cfda05ecbf6671bdd7b7a2369c1157fd577
NOR,Direct,2,1,0,ae583a59068e6fd8871ca011d160b838fb871a3bd6f43096118a2537219d0d5e
ARG,Offline TA/TO,3,0,0,e90c5462b8071352c7324ca516ebff73a0b8ce8c2a2bcb78615fbb4f7b2b50d7
EST,Offline TA/TO,1,0,0,3ccc69f92948a3beadae3be27c7a8973b237e61a34cf0c26ed268e15f0192594
CHL,Offline TA/TO,1,0,0,1aa87cb7a240050039e6d6ba18d33135372e5363f34e86ed562c2300e28b0d37
IRL,Online TA,2,3,0,43b52eafea39ff39a28deadc839e602cf034d589fa3f627ae53058f02492dc1b
THA,Online TA,0,2,0,ba9728b8843f08541b4ae1bd64cfddd3911824c1ab1b768dadfb822058a00a8f
MOZ,Direct,1,0,0,61ce663a9699f427e9f455d8cb418cbe104d6ac3b4b1894e059351559ceec7a1
SAU,Offline TA/TO,2,0,0,1f41e2db511ca347650660566bd2e0d617631cec05bf449654ec1ef9b4bb1ac3
FIN,Online TA,0,2,0,ebe4f074ae428e6753556f9d7428c0059742631367870b52bbe250c9fa95a91c
LKA,Online TA,1,0,0,154b89f6109847d66c27ccc1668307c202eed0b702a941e97603619f11c0b16b
SAU,Online TA,1,0,0,c4b36deec3e31577b295a4d616fd0aa092c3bfd5667b2b36630edcc38d63ff84
SGP,Offline TA/TO,2,0,0,159b2a581a1bcdd8af3bb6a93a5720f2aa8bb6c04db82f5985e6bd2800fe939f
SGP,Offline TA/TO,3,0,0,e9f4d412d52caf33a40320fcd8fa02c96157463f72f9f0f2b95ac3539cb9a623
BIH,Offline TA/TO,1,0,0,eecd96d3de453af3a8e020cc91e615494beb5d23432ac12bbb016ee5af5887cd
ECU,Offline TA/TO,2,1,0,24478bc0035de64c24dbb126ed4c8ddc529a8d60d06f2b3d2fea25081471b4bd
PRT,Complementary,2,2,0,4101447129126e26946229ffe024b42aab1941b293800fa89bad443e01238cf7
MOZ,Groups,1,0,0,024b4040c0348fc50a1b1f4e734023b0ee3fddc635679813fcc7ce549f15d7e7
GAB,Direct,1,0,0,d5dee91bbd341df7ee6090a179477c74a345a09ea3ddad75c892b3875a634090
SVN,Corporate,2,1,0,1250a8acfbf076fed9063ba001db99dd18b215b01af3073459ef4476f2d514e5
LUX,Online TA,1,1,0,91142cfff12d4fb6411acf219f027c0f2c5c8a41b9e9eb89a8f2d7a3ad700ee2
FIN,Direct,3,0,0,68d369a213333bb93a7af585b9df2c32f977e6ed1fe4753c814e0f044bcadfdb
SVN,Online TA,2,1,0,49e576ab8d88e1b4dc418af8783578686643ef1dabe642934ea495c2e1bd5240
IRN,Online TA,0,0,0,48e6d3802b94591cf21acfc8f903d2155b1b77a0eb65fd153cdf322234340580
UKR,Online TA,2,1,0,30204f23db94b9206d8435679aacb71e11840f8690f2475eb8f36adeb8f94f22
GBR,Aviation,1,0,0,b36b9b5d8f8c3f6edebb6296d027d11d2b66729018a2de0c6635eff0f2afbd52
ITA,Offline TA/TO,3,1,0,6567bb627837c93368a07a356f9954dcd0fff31bb99e040926e8aaac65ba4a08
BEL,Aviation,1,0,0,1e59d88ae056ae782887530bb1ba0c2187f936bdb0ec2efc82701a8cb8191a3c
DNK,Direct,3,1,0,1e8ae008dcdb05e0aeb152ae14bc4663be1114097d8a565c01be3138329c5c17
MLT,Groups,2,0,0,f9d13a6e97ff4d03a3f4bec33d4addcb4c96156509334b1af8a6255fb55634e8
AZE,Online TA,1,0,0,aa84b031d2efe63e9e8c12d77c9925863c7bd2ed010986a95b4f9cc0e5c49454
JPN,Offline TA/TO,1,0,0,3d54fb924ca9bac769672bb8d2b6c3cfbef64fa2e6c2a71a8f0efff65b0af088
MLT,Direct,2,0,0,be36c703f16de7d844ee00e0c546f84c91208ff2526506e42774abf5319b58fa
BRA,Direct,1,2,0,58a4892dbdcf55012ff3f6e3e71699db97c00db8dc52a87b69cf13188d828e19
TMP,Online TA,2,2,0,cfc52b040cfa9618d96bbfa1aa5f18488194de29f0869d30939fe8a82ca5b08d
FIN,Direct,2,0,1,b52d9151ffb551d4475aeb145ea59e0c65009110c8b6236dd9a49066e569f7d6
BGD,Online TA,2,0,0,3d180dc0b6845a9bc38678cad0e906bfc50d2ef09632380a1b73807b81ff553b
SAU,Direct,1,0,0,1ca8fe74a9563cf58989a709a45f6b519db75333cd9b5571e11a7b2096424bf5
BGR,Online TA,2,1,0,f883986e7b2983d45147d9cac786a2331eaaa9250e6e4c742075fe40da56d65a
MKD,Groups,1,0,0,fd25724e2444d7dfe8f211faa58417bbdb488f69f8b0373912fba164d7a05d3f
LBN,Online TA,1,0,0,84426ea60870de6372d818b084d1200ced789f16fe0b99159cc3afe8220d3241
ARG,Online TA,3,0,0,01fa4d274bb50ab5b2488f50dc55cfb61adc42dc6cdecd1765eeb9f659ad30ff
SGP,Direct,2,0,0,08573d53e9cbe72d6bf9506d4052fb883d18741df0b4577a0a717ce7bc64972f
PER,Direct,3,0,0,d6cb458ece85c308cbbcedeca76e8b2016904443d0e6cf15f0b6880f51af8a3e
HUN,Online TA,3,0,0,e14439b5b00a52e1e32c18e5b2cd599f76c63d7b6ef56a00ac926c709d34ae15
HRV,Aviation,1,0,0,49ff00ecbb52f0d3d5046723d40325b4c894951ed66ced6acdd136032ce3b916
USA,Direct,1,2,0,1d8ac216e34a08b8dc298896f0a2dd026f97f3cd872ed7e02b3e37641448be68
CHE,Direct,3,1,0,358dd4c349dab539ed1b9ff4f2706b12bac03f1b714fa44f46cd1f88c397d3ba
ALB,Online TA,2,0,0,e67870b615842eb5cabf8a36bb208791a6f1d68f0431389e6807bcd29aef00c8
DNK,Online TA,2,0,1,64ccdc5317fb31f05fccd9e5ba0269dfc6c999da62aec6acc2f64744829821bf
PRT,Corporate,2,1,1,0912d0018c9c82567eb634f1ddc521cfea2154c94f483e4d6511a47a290f07ba
MAR,Groups,1,0,0,5841ed2947237636a03aba4d9a44013f4350617e73d445fead4d265f0e0ea2e3
IRN,Groups,2,0,0,184f6f1c74fe2d13aec5237f98f5fe85efe54f8d8f170dd7ffea0df776902579
DNK,Online TA,2,0,2,3b5bf5f2af0a3d8c989fd725678dd7120a29ac2cdf9309921e689cb2f0c6f7a3
HRV,Online TA,3,0,0,e6fd1ac133e68fc457b526124365ac65e87d9754d6d3df30907ffad06a43420a
KOR,Direct,2,0,0,e42b978700ac17da621d8031279035ba27e5dc43242323b90b33a38815ad36d5
ITA,Online TA,2,2,1,a20d9107bc3753b70232816161fa64031c02d3f2edca5f839ebc40dd346ddb4c
AGO,Offline TA/TO,2,0,1,c07af5017127b95c7601e1c5055f042272aeee9117f1bfb2d8ca6b11e212d710
DNK,Direct,2,0,1,b568650877dd52e3dc0f5d7e4300c906b4af12d95e086c86f09265ef806dc636
NLD,Online TA,1,2,0,cdb70b653c84b82087f6b91cbcf3c46c9a58bb841d21e4e15d30e0e03512da79
ESP,Online TA,3,0,1,dd05021ce5932fee2d2a77a260266256ad74519efee951b3a255a36d2ddd62b1
ITA,Offline TA/TO,2,2,0,27266415331b894ea1f4bc1e9c2f795fcba60131a82d9eb6bb4dee29c6acfded
GRC,Online TA,3,0,0,6a1464116e722b062abb43163ca743c66027ecf3b9e2950096a37662830f1d0d
POL,Corporate,1,0,0,7c5baae665b127fffa730edf05a000108ef3987af90224d973a2f0b4a9e227d1
COL,Online TA,2,2,0,7bd34c05449f6c82d7f396470fdcaeeb980ac51b91b2c0022ad204feb2186254
EST,Online TA,2,1,1,87872920d218417a04e9fff8fc3dee4183b59b3d23d6abe0f292ce235e5ed458
TUR,Online TA,2,1,0,81f976fcda4d0fd02d0f86c8161e875a55031b02bf71cacd56adc4ede43599e2
BGD,Online TA,3,0,0,a35b7eec059627e10e0dcd283ec14d26c450c1e3d5875834acfda79febb6bd0d
DNK,Online TA,2,3,0,e47f87a075f6d33d5afb86c98d1cbcd8c7162a3b339d259f7cc3156387a462aa
IND,Direct,1,0,0,a074af6f6338a956d11a4b3667a8f89940961e97b7f8f46f91745a337c04e86c
SAU,Online TA,2,0,0,f77b63f92e5520b2e66b8479533c1a42789172ec23d986cb7c278c1dcacca438
BRB,Offline TA/TO,1,0,0,4e477c18ccbc75df0eb1b1545655700d45415c5ae64efa17f551e00d54cc176b
AGO,Online TA,1,0,0,fd5f58e6bebd5b4fdf593d5035f324b9c077f6e527aab0fc15241338b761168d
TMP,Online TA,3,0,0,d0a4f501b93c191c675105e2c22830cc4c5a871db6e68e4a570df26290b51a23
IRN,Online TA,2,1,0,3a2c354d77e13245c9fc5265ea411d1cbf4557b80c185cf93743c53caefcfcd2
HRV,Offline TA/TO,1,0,0,add9b1ce7373f9d9f2f6a2005825c125b115062b0b795d7af8855e28c7e90e69
ROU,Online TA,2,1,1,3cb348dfab7efecb4c819c91b1c0c1e5e89226ee2e358e818a7eefb9f8b28d71
NLD,Offline TA/TO,2,0,1,c6d589e31f3a6cdbf883c607cbcfc24be2378bbbde982f168ff84e35bb641880
CHL,Offline TA/TO,2,0,0,de2f413fda8da9b227456e359cbf077cb16350fbd6a2ac28cdc8faf333d7cda2
AUT,Offline TA/TO,2,1,0,7a4f776fad587b30c20d1d262d4463cd68c3bdec1fbf3c50821c0c305d83d211
DEU,Online TA,4,0,0,e1499003ab0d5ae43c6ab77151eb1f8668cb7da29a3e7a4a8a042976af5ce9be
DEU,Direct,1,2,0,ae6b9e857d8e5954c4739ac98784b9aac0f63203f56c2ee9280cd77e1c817ff4
MUS,Online TA,1,0,0,16c167de0d27981df54f145b03061c9c70f50dac31b596fc5905b64f7ab7bf8d
POL,Online TA,1,2,0,486ca7d7e28c92f1ea974ac0370a00dff753a76dc68a45f7803cc3cd4299e63c
JPN,Online TA,3,0,0,9e3f095702ae686f5b7eae4f6cd0bd667f4389413d279cf25b99bb0bb4ab8529
HUN,Online TA,2,0,1,d95cd98813a17cc02f2e8b5918e1fec0dde8d6773d6c9594fa7d3380ac16037c
FIN,Online TA,2,1,1,adfd12ef253811aece6c97ef6b1cfb36890a9824892dcc2f393c5173aa2cea2d
TUR,Corporate,1,0,0,5d23fb40ea4f86b8294d8cf6d3a16cefeeec7fe276188993081ca5ab85571768
FRA,Direct,3,2,0,d33ecf7431240caab6c2356cbc0f90429f2f0ea1a030dd90cbfe12be032fcf8a
VEN,Offline TA/TO,1,0,0,b80480c245a5b083f162402050a4b4b84074b139da86adf12e60051d19c978c6
CHE,Groups,3,0,0,e406765c1b2da5bdd59ef301f93e2b4bcd4428c509c0e7b10624938015226743
CHN,Offline TA/TO,1,0,0,e493f1d3e6819705c6eb975f7b12484e075ac71ef7b13b9e3fea7d7c09f07bd7
GBR,Corporate,1,0,9,1ce70e1b35a12a8936f17325453976b5069055229351e8956766eea973775d89
PRT,Aviation,2,0,0,d255e55aa6c915d209644bfb375f2d7feb4415a9be3a1e979df2e50d3b3099ca
SEN,Offline TA/TO,2,0,0,301cb189b912e15e1377b1307c40218a0579e391cd19c993aaf3c3dc3e76d611
FRA,Online TA,4,0,0,971f20730abba810a8b0bd8425fb0b949a9b01384c27d0dbd2479c918ea0bb76
TUR,Direct,2,2,0,4ea36a344e23ab9ded8cfa369da05c6fc40e4cf926ba9693b97f95cbd5b89df9
MEX,Online TA,2,2,0,571c68493297aedc2cfd48c1879f406d778bca9535d35546cbb9a53e80791a0d
ITA,Online TA,4,0,0,53f9a31bcbd6113cb0f5c41342e0d45b176209b011242fb8214b4e7c066e2f5f
ARG,Corporate,3,0,0,78a175bab1303a874b8303a0af6f2eea495131f9d97f26750ad2b013090375b2
EST,Online TA,3,0,0,372ffe051542e28100009455626b001dc3f843032ef45c380edb32b50e2aa0be
DZA,Groups,2,0,0,fcf5bdd829e3aef40ed9a7bb320a9b7f664da12b43dc743568cedf6bc264cfb6
AUS,Online TA,1,2,0,a5b823fdeee5f7d92cf26da42bb22540793bf9093de560ad56cf3dc2dc1e9197
UKR,Offline TA/TO,1,0,0,fdbbfca8ab0d18ae7ae39e33f03db28b4b8feb659c2f2145a8b559d3e9443896
LIE,Online TA,2,0,0,7e8d502a9293c178b815349ba11adf7e831fb32512cc2f13b519928909a883e0
LUX,Direct,1,0,0,f64bd87b36a8abfd4f6794141f0fabb4e4f9824e030f7203a8191a907a7a1349
IRL,Direct,1,2,0,11f806d708a06ce2ba55e089784c85cc050a3e1ed20fa3dc46dea61ddcdf3530
FRA,Direct,1,2,0,c92fc8b43d79854b8e3fc0c5c426f612db24216c07dfddf3494ec52553324f52
EST,Groups,1,0,0,63cbfab4a96e064fe438e8c349bc197f49dfcebb61027949b59c9e6c59c5a4a8
GHA,Online TA,2,0,0,a1c57032b3f7c8198fac6011b1ac14df716c3499a335f08d334689b3f41aad94
TGO,Offline TA/TO,2,0,0,c3bd85f2ba17b1bd6232846e4c4826ef30da4607becd034b179a38061db76ed0
KAZ,Online TA,3,0,0,f11788fdf02be9de75303bd014c79cecd757a212bff001541fe760ea7a7ecd4a
PRT,Offline TA/TO,0,0,0,7c98ba3c13a2359aa9e838565f04f02d929e3fb4f772d1a3e6b75ef9e9f54d73
JPN,Direct,1,0,0,4bf1f28dd2f669e0373443a6930e10af59d4249685cf6202590b9ad0f8ecb97b
DMA,Online TA,2,0,0,2fa26e55049dc73ba5d6006b546ea7b6438c2d044cd9df67c2c6585f3016ce93
CUB,Online TA,1,0,0,101ddea0d75a7a6f7429aac1da3ae60d7f271174789ca00535938d576db7c68f
AGO,Direct,3,0,0,ce889710c82b526cf4d5fd01cad11e44d84fd993853644e8ea91c6ca84da56ae
DZA,Aviation,1,0,0,d683f4518cfb3b5d0e5bd69418a0be2056341370b106cff557e574a847623466
BIH,Direct,1,0,0,2430a3cb2cb400bdf49db17266c62a6525c331477a56a871943a9ce76ce8d0bf
LTU,Groups,1,0,0,0b3294757ceafcf1fd89147744c164507422befbb7f48f413f3ee311eaa5cfc3
SYR,Direct,1,0,0,f756cb07e6fab3a279b6917aed89ab621fc1c620c75ce88c5189225746fe3dbe
NLD,Online TA,2,3,0,1de6a8296dbd45c8b8f72289c83689c631568fc669ba3f5f3aa688cccdbb79b8
UKR,Online TA,2,2,0,678285638a5387e3f473b6306382d37d7e21231aa0fd72d9b82ebaeda14cc3ba
IRQ,Offline TA/TO,1,0,0,329723828f1c5352858091c48006febe49e83289d16af642800471dd5d741d61
JPN,Online TA,2,1,0,36a8c235348ad6dc692e94c8920b79da343dd8747d46918cf59e5d4fa80a85cb
BOL,Online TA,1,0,0,c7ebce5038bf43b1744089a6f2db88564c7c81c9046ef808f43b7d4dc6e81336
TUN,Offline TA/TO,2,0,0,47afd6a0b6ac20af0201ebe965ec0cdaf5f4cf1a820c1b9c3058125eb0d0602f
CPV,Offline TA/TO,1,0,0,0730948655cd4830b9d34d7823dbea34e24ba616d944dcee43c94d53346eb456
BGR,Online TA,1,0,0,3c5ff36d12e7a23d06a01f61ff45ce0b14061314c3947e80bd590abf37107abb
LBY,Offline TA/TO,1,0,0,1af3d5a80fc417bd8f7389cb68da43f7f68104dcbe4612c284031b5c8eac278e
CHE,Aviation,1,0,0,16567cc33b173ff56d93b84d281ef4235175741179e7142718ae4f7eaa0af448
ISR,Online TA,3,0,0,03590dea67579d24459186a0fd5210bc44fa0ce4529212ac5faaf250042dcad7
FRA,Corporate,0,0,0,cb17929c76e1556f33e600a696af7600b661296698400dcd44fb90cd1c0461f9
ISR,Direct,2,1,0,e9ec2b5b6cc6d5ab812f317a3e71434ad69376cce3e4ee1817130dc94e0a01b2
ESP,Offline TA/TO,0,0,0,fd58c7ab5120ae5afe79893ac4d4360531c82d40a3a68a5061c2f9bec91a591e
TUR,Groups,2,0,0,e4c43168e106ab5e990aa9472b6021e7e65b764c96932682d0311fe5b74a1afb
TZA,Online TA,2,0,0,6207f69b9d922a5d68782bad6de8aadd7c471dadc6b36213c95e74deb4db98e7
ISR,Offline TA/TO,1,0,0,617539f2c511ee53bae9de4a080aea8ee45b0999488279898ed3129602651b16
SGP,Direct,0,0,0,2a471ba9b8a8d9f0604b9b94e14dab10cdfba32c477eaaa346867d99e6e45271
GRC,Groups,2,0,0,ae480d2f23fe62996ba1f7bdbf758b239dd13b0f3968344d5d47a1759ccf0969
ITA,Corporate,0,0,0,4f9510fd99f312e527c01608161dad9ae5e2aadb787b7577201e95483974a051
USA,Online TA,0,0,0,bd5c76c41c25ea7759b861263bd81649cebd7bf2ce8300110354424db5a9a503
ITA,Offline TA/TO,2,0,1,76ae6bd466f1bbd19be8562bae740dd1de6dfb9d88b067cb2b47251ed4a6c56a
DNK,Online TA,2,1,0,b945860798641133f62f151e3a5cdd9dddd6833beaf41ba82d2a7a66f922c3b1
ISR,Groups,3,0,0,75e91671260eb6b5b16745f24efc7e1ea3e497989b4ac54e4232e1ed32497b65
CIV,Online TA,2,0,0,353b938f3fc21991a6efb80c3547b72f06976997405a2aafa28de24712134327
TUR,Direct,2,0,0,b567e7ca4e82091c9a00bfa65fc8be3cb12eef6404c705769c887ce8551f67c4
CHN,Direct,1,1,0,71b2eed78662daddc3b67498f9bcb4740db264cd92a3c79ad9e500d010e2110a
MOZ,Offline TA/TO,3,0,0,4b33eb566de857f58e81bdc7ced6755f43eed2406d550e4090267deec41d7d3b
ZAF,Direct,2,0,0,1f1ce27565b5ffa9b6c4818724196e1bd6956ce2eac5eda1f2badcd31e5077a3
BIH,Online TA,2,0,0,267d00f62c7f623464466dbfa2da09a0567fc1ac709504f178f78428ccd99d89
EST,Corporate,2,0,0,2aa3b1b065f363c5a8039101a562147292f54dd9b3b77e97f0021bb45b1e12f6
PRT,Groups,1,2,0,fccc996c7eb4042c4a570e62c9824d9403fbd6dc6ef3833b3589c5a14bb3140e
PAN,Online TA,1,0,0,74f76a87033eed7587791793d3e53fd5f93c1ba8afab63813191e01c640e7d3b
ARM,Corporate,2,0,0,acff1084ea40400ab80a163ea98ae56660aae10e0c40f2e90a4d2a84daf6afa4
DEU,Direct,1,1,0,04bb1cbac7001349a78c2cd8778e023d8e3e542da287319ccea64ec96c533add
AUT,Offline TA/TO,3,0,0,fbd5f798e556b5622d5e43787dc108898fbe3ea1eae2cfd3f94fb93240be8ffa
TUR,Offline TA/TO,2,1,0,a5178f599ee495ea45866ec76413d2e059dc45d9325971dfaae5613903164295
TZA,Online TA,2,1,0,be7c25100f2e67ebec20e6da8f37a2639f5036dbb0adb7e11d282b2473e5dd03
CRI,Online TA,2,1,0,500bb73c002fa52c4af83701b19d9fe59797e7a2f32f411603337c95e122dd6b
SLV,Online TA,3,0,0,6b8ca6d753a5b73836b15b729039bbaa37d7080a339a7f2c334eefbb3f158e3d
BRA,Online TA,4,0,0,9f098b5188dbd247903aabdd1dc44465372102e98ad0b1e9dc361e7b580d8767
HRV,Direct,1,0,0,d62562e6c23d1b6d62619a0103b768463853edd82a41e7008ad47c2c8ffd046e
PYF,Offline TA/TO,2,0,0,a8b3614e3bd46d78060f4fb13ee0c3f349d2893c1c941fc2d02abc06a9815bc5
MAR,Online TA,1,1,0,20ef5b68db228e917983a345553155afd4702d1e45745072aad68c22650eb79f
SRB,Direct,2,0,0,7b0659c4ba1dbd612c5600986c73c5dc82d898490e36fc2bfec9a96c42ca9951
IRQ,Direct,2,0,0,3e631055adefb92b6e5eb6656cb2b039da819e9cf5d744e91883acce480c18f9
HUN,Direct,2,1,0,45964d0cbcfd8f960c6bcf61b3b8d35556fff42a03baf4634e2137fbbe4b873e
GBR,Direct,1,2,0,4434ed70a96970228c4912857a6964efeb961e63fe816d3f3cdcc88668bfee2c
SGP,Offline TA/TO,1,0,0,36361ad8df9213115dd4b63e0810bb8715d660873d4e1fc9fc5a0629efb68104
COL,Direct,1,0,0,fa0ccd0e13b0241f37c5fe7b709c18c2bc41ca098b5f5dd270202068eea561ca
CZE,Groups,3,0,0,b81c23a01c35de2a827fb511a6389f6843861c783a98732fbee6fb9d263f8975
DZA,Online TA,2,2,0,0302f6b6ffd6281e3e05b871ea31d9862bde1e12e12056116ca86e2a6d4af789
CHE,Direct,1,2,0,70003304497334a20ac87ec5f7d7e72722afe27efbf2303ea21dae4078a6e25f
IND,Direct,2,1,1,a4fc50cee6bc5782659ef42d15a4de0007cf5f6339cfaae898a0b82e0ab700db
ITA,Groups,2,1,0,a149d6350d2a49f4c0b2e798a934588c5d06e7ddfe59082fbb24646726061ff4
BGR,Online TA,3,0,0,237dc9580b42db7d5eb15dfff9bdaf630738076fb4f164266ceaed3cadc4f368
MOZ,Offline TA/TO,2,0,0,ae2507e645a6ab8d3de0a4f4e936b0de669c5ab8b1d1f18973a387839ca3cd56
CPV,Online TA,1,0,0,e2ac5c81b34f524c8f8ec347585bc59ac83da1b3040bd62aba9f753a08e9bf68
